,Date,Sales_Amount,Units_Sold,Product_Category,Product_Name,Revenue,Customer_Rating,Sales_Channel,,,,,,,
5959,24/04/2021,"£11,653.00",71,Electronics,Tablet,"£9,486.00",4,In-Store,,,,,,,
5960,25/04/2021,"£19,596.00",51,Electronics,Headphones,"£9,487.00",5,Online,,,,,,,
5961,26/04/2021,"£1,861.00",22,Computers,Laptop,"£9,488.00",5,In-Store,,,,,,,
5962,27/04/2021,"£8,859.00",19,Mobile Phones,Smartphone,"£9,489.00",4,In-Store,,,,,,,
5965,30/04/2021,"£18,114.00",39,Electronics,Headphones,"£9,492.00",3,In-Store,,,,,,,
5966,05/01/2021,"£19,897.00",62,Electronics,Tablet,"£9,493.00",3,Online,,,,,,,
5970,05/05/2021,"£17,440.00",35,Electronics,Tablet,"£9,497.00",5,Online,,,,,,,
5973,05/08/2021,"£16,024.00",17,Computers,Laptop,"£9,500.00",5,In-Store,,,,,,,
5974,05/09/2021,"£5,821.00",1,Electronics,Tablet,"£9,501.00",3,In-Store,,,,,,,
5977,05/12/2021,"£13,471.00",90,Computers,Laptop,"£9,504.00",1,Online,,,,,,,
5983,18/05/2021,"£12,691.00",42,Computers,Laptop,"£9,510.00",1,In-Store,,,,,,,
5984,19/05/2021,"£18,189.00",59,Electronics,Tablet,"£9,511.00",5,In-Store,,,,,,,
5985,20/05/2021,"£10,966.00",13,Computers,Laptop,"£9,512.00",2,In-Store,,,,,,,
5986,21/05/2021,"£10,507.00",90,Computers,Laptop,"£9,513.00",3,Online,,,,,,,
5988,23/05/2021,"£13,243.00",83,Computers,Laptop,"£9,515.00",4,In-Store,,,,,,,
5990,25/05/2021,"£10,238.00",86,Mobile Phones,Smartphone,"£9,517.00",3,In-Store,,,,,,,
5991,26/05/2021,"£16,564.00",18,Computers,Laptop,"£9,518.00",4,In-Store,,,,,,,
5992,27/05/2021,"£3,007.00",7,Electronics,Tablet,"£9,519.00",4,In-Store,,,,,,,
5995,30/05/2021,"£18,583.00",94,Mobile Phones,Smartphone,"£9,522.00",3,In-Store,,,,,,,
5996,31/05/2021,"£18,641.00",73,Electronics,Headphones,"£9,523.00",1,Online,,,,,,,
5998,06/02/2021,"£15,523.00",77,Electronics,Tablet,"£9,525.00",4,Online,,,,,,,
6001,06/05/2021,"£3,315.00",23,Electronics,Headphones,"£9,528.00",3,Online,,,,,,,
6005,06/09/2021,"£6,899.00",4,Electronics,Tablet,"£9,532.00",1,In-Store,,,,,,,
6008,06/12/2021,"£7,042.00",21,Electronics,Headphones,"£9,535.00",2,Online,,,,,,,
6014,18/06/2021,"£12,859.00",27,Electronics,Headphones,"£9,541.00",5,In-Store,,,,,,,
6015,19/06/2021,"£7,483.00",13,Mobile Phones,Smartphone,"£9,542.00",3,In-Store,,,,,,,
6017,21/06/2021,"£2,432.00",21,Mobile Phones,Smartphone,"£9,544.00",3,In-Store,,,,,,,
6022,26/06/2021,"£11,211.00",26,Mobile Phones,Smartphone,"£9,549.00",1,In-Store,,,,,,,
6024,28/06/2021,"£15,855.00",56,Electronics,Headphones,"£9,551.00",3,In-Store,,,,,,,
6025,29/06/2021,"£16,428.00",45,Electronics,Tablet,"£9,552.00",3,Online,,,,,,,
6028,07/02/2021,"£11,574.00",32,Electronics,Headphones,"£9,555.00",3,Online,,,,,,,
6030,07/04/2021,"£10,509.00",49,Mobile Phones,Smartphone,"£9,557.00",4,Online,,,,,,,
6031,07/05/2021,"£3,381.00",8,Electronics,Tablet,"£9,558.00",3,Online,,,,,,,
6033,07/07/2021,"£15,692.00",29,Mobile Phones,Smartphone,"£9,560.00",1,Online,,,,,,,
6035,07/09/2021,"£13,057.00",51,Electronics,Headphones,"£9,562.00",5,Online,,,,,,,
6041,15/07/2021,"£18,036.00",42,Computers,Laptop,"£9,568.00",5,Online,,,,,,,
6042,16/07/2021,"£18,364.00",71,Mobile Phones,Smartphone,"£9,569.00",4,In-Store,,,,,,,
6044,18/07/2021,"£14,566.00",74,Electronics,Tablet,"£9,571.00",2,In-Store,,,,,,,
6046,20/07/2021,"£13,686.00",60,Electronics,Headphones,"£9,573.00",1,Online,,,,,,,
6047,21/07/2021,"£9,367.00",27,Electronics,Tablet,"£9,574.00",3,In-Store,,,,,,,
6049,23/07/2021,"£15,186.00",31,Electronics,Tablet,"£9,576.00",3,Online,,,,,,,
6050,24/07/2021,"£16,186.00",83,Electronics,Headphones,"£9,577.00",3,In-Store,,,,,,,
6052,26/07/2021,"£10,206.00",95,Computers,Laptop,"£9,579.00",2,In-Store,,,,,,,
6053,27/07/2021,"£16,330.00",15,Electronics,Tablet,"£9,580.00",2,Online,,,,,,,
6056,30/07/2021,"£3,123.00",32,Electronics,Tablet,"£9,583.00",5,Online,,,,,,,
6058,08/01/2021,"£14,252.00",87,Mobile Phones,Smartphone,"£9,585.00",3,In-Store,,,,,,,
6060,08/03/2021,"£3,804.00",18,Mobile Phones,Smartphone,"£9,587.00",2,In-Store,,,,,,,
6061,08/04/2021,"£18,128.00",52,Electronics,Tablet,"£9,588.00",3,In-Store,,,,,,,
6062,08/05/2021,"£16,690.00",27,Electronics,Tablet,"£9,589.00",1,In-Store,,,,,,,
6065,08/08/2021,"£8,206.00",1,Electronics,Tablet,"£9,592.00",3,Online,,,,,,,
6066,08/09/2021,"£3,716.00",16,Electronics,Tablet,"£9,593.00",5,Online,,,,,,,
6070,13/08/2021,"£15,156.00",12,Computers,Laptop,"£9,597.00",1,Online,,,,,,,
6071,14/08/2021,"£12,882.00",34,Electronics,Headphones,"£9,598.00",3,In-Store,,,,,,,
6075,18/08/2021,"£10,443.00",35,Electronics,Tablet,"£9,602.00",1,Online,,,,,,,
6077,20/08/2021,"£10,217.00",13,Electronics,Headphones,"£9,604.00",3,In-Store,,,,,,,
6078,21/08/2021,"£3,309.00",21,Mobile Phones,Smartphone,"£9,605.00",3,Online,,,,,,,
6083,26/08/2021,"£12,902.00",18,Electronics,Tablet,"£9,610.00",4,Online,,,,,,,
6087,30/08/2021,"£14,649.00",90,Electronics,Tablet,"£9,614.00",2,Online,,,,,,,
6089,09/01/2021,"£12,918.00",65,Electronics,Headphones,"£9,616.00",5,Online,,,,,,,
6090,09/02/2021,"£10,465.00",87,Mobile Phones,Smartphone,"£9,617.00",3,In-Store,,,,,,,
6093,09/05/2021,"£3,957.00",1,Mobile Phones,Smartphone,"£9,620.00",1,Online,,,,,,,
6095,09/07/2021,"£11,711.00",76,Computers,Laptop,"£9,622.00",3,In-Store,,,,,,,
6096,09/08/2021,"£15,232.00",18,Electronics,Headphones,"£9,623.00",3,Online,,,,,,,
6099,09/11/2021,"£9,445.00",23,Computers,Laptop,"£9,626.00",3,In-Store,,,,,,,
6102,14/09/2021,"£19,860.00",60,Electronics,Tablet,"£9,629.00",3,Online,,,,,,,
6103,15/09/2021,"£14,803.00",78,Mobile Phones,Smartphone,"£9,630.00",2,Online,,,,,,,
6107,19/09/2021,"£5,710.00",38,Electronics,Tablet,"£9,634.00",4,In-Store,,,,,,,
6111,23/09/2021,"£12,876.00",18,Computers,Laptop,"£9,638.00",3,In-Store,,,,,,,
6112,24/09/2021,"£5,255.00",16,Computers,Laptop,"£9,639.00",4,Online,,,,,,,
6113,25/09/2021,"£6,800.00",30,Mobile Phones,Smartphone,"£9,640.00",1,Online,,,,,,,
6116,28/09/2021,"£12,411.00",69,Mobile Phones,Smartphone,"£9,643.00",4,In-Store,,,,,,,
6122,10/04/2021,"£12,771.00",70,Electronics,Headphones,"£9,649.00",4,Online,,,,,,,
6126,10/08/2021,"£18,572.00",11,Electronics,Headphones,"£9,653.00",2,In-Store,,,,,,,
6128,10/10/2021,"£11,442.00",89,Computers,Laptop,"£9,655.00",3,In-Store,,,,,,,
6133,15/10/2021,"£16,343.00",77,Electronics,Tablet,"£9,660.00",3,Online,,,,,,,
6134,16/10/2021,"£12,936.00",76,Computers,Laptop,"£9,661.00",3,Online,,,,,,,
6139,21/10/2021,"£11,701.00",77,Computers,Laptop,"£9,666.00",1,Online,,,,,,,
6140,22/10/2021,"£14,549.00",70,Computers,Laptop,"£9,667.00",4,In-Store,,,,,,,
6146,28/10/2021,"£6,428.00",15,Electronics,Tablet,"£9,673.00",1,In-Store,,,,,,,
6147,29/10/2021,"£19,661.00",45,Electronics,Tablet,"£9,674.00",2,Online,,,,,,,
6148,30/10/2021,"£17,077.00",87,Computers,Laptop,"£9,675.00",5,Online,,,,,,,
6152,11/03/2021,"£15,113.00",88,Mobile Phones,Smartphone,"£9,679.00",5,In-Store,,,,,,,
6153,11/04/2021,"£15,004.00",13,Electronics,Tablet,"£9,680.00",3,Online,,,,,,,
6155,11/06/2021,"£10,574.00",14,Computers,Laptop,"£9,682.00",1,In-Store,,,,,,,
6156,11/07/2021,"£11,804.00",89,Mobile Phones,Smartphone,"£9,683.00",2,In-Store,,,,,,,
6157,11/08/2021,"£6,833.00",11,Computers,Laptop,"£9,684.00",3,Online,,,,,,,
6158,11/09/2021,"£17,728.00",51,Computers,Laptop,"£9,685.00",3,Online,,,,,,,
6160,11/11/2021,"£15,339.00",11,Computers,Laptop,"£9,687.00",3,In-Store,,,,,,,
6162,13/11/2021,"£5,942.00",24,Electronics,Headphones,"£9,689.00",5,In-Store,,,,,,,
6168,19/11/2021,"£9,386.00",14,Computers,Laptop,"£9,695.00",4,Online,,,,,,,
6169,20/11/2021,"£16,521.00",12,Computers,Laptop,"£9,696.00",3,Online,,,,,,,
6172,23/11/2021,"£16,791.00",86,Computers,Laptop,"£9,699.00",1,Online,,,,,,,
6174,25/11/2021,"£16,271.00",28,Computers,Laptop,"£9,701.00",1,Online,,,,,,,
6176,27/11/2021,"£10,674.00",28,Electronics,Headphones,"£9,703.00",4,In-Store,,,,,,,
6178,29/11/2021,"£19,801.00",43,Electronics,Headphones,"£9,705.00",5,In-Store,,,,,,,
6181,12/02/2021,"£4,359.00",11,Electronics,Headphones,"£9,708.00",3,Online,,,,,,,
6183,12/04/2021,"£11,060.00",82,Electronics,Headphones,"£9,710.00",3,In-Store,,,,,,,
6184,12/05/2021,"£17,851.00",49,Electronics,Headphones,"£9,711.00",1,In-Store,,,,,,,
6185,12/06/2021,"£17,628.00",70,Mobile Phones,Smartphone,"£9,712.00",5,In-Store,,,,,,,
6187,12/08/2021,"£12,806.00",71,Computers,Laptop,"£9,714.00",1,In-Store,,,,,,,
6188,12/09/2021,"£11,026.00",16,Computers,Laptop,"£9,715.00",2,Online,,,,,,,
6189,12/10/2021,"£6,330.00",4,Computers,Laptop,"£9,716.00",5,In-Store,,,,,,,
6191,12/12/2021,"£4,980.00",12,Computers,Laptop,"£9,718.00",3,Online,,,,,,,
6192,13/12/2021,"£7,121.00",32,Mobile Phones,Smartphone,"£9,719.00",4,In-Store,,,,,,,
6195,16/12/2021,"£6,893.00",1,Computers,Laptop,"£9,722.00",1,Online,,,,,,,
6198,19/12/2021,"£17,119.00",73,Mobile Phones,Smartphone,"£9,725.00",5,In-Store,,,,,,,
6203,24/12/2021,"£15,882.00",77,Electronics,Tablet,"£9,730.00",3,Online,,,,,,,
6209,30/12/2021,"£18,601.00",75,Electronics,Headphones,"£9,736.00",3,Online,,,,,,,
6210,31/12/2021,"£5,519.00",4,Computers,Laptop,"£9,737.00",3,Online,,,,,,,
6218,01/08/2022,"£10,811.00",34,Computers,Laptop,"£9,745.00",4,Online,,,,,,,
6220,01/10/2022,"£14,367.00",22,Computers,Laptop,"£9,747.00",2,Online,,,,,,,
6221,01/11/2022,"£14,418.00",81,Electronics,Tablet,"£9,748.00",1,Online,,,,,,,
6222,01/12/2022,"£14,792.00",29,Electronics,Headphones,"£9,749.00",3,Online,,,,,,,
6224,14/01/2022,"£19,868.00",49,Electronics,Tablet,"£9,751.00",2,In-Store,,,,,,,
6225,15/01/2022,"£16,112.00",85,Computers,Laptop,"£9,752.00",1,In-Store,,,,,,,
6228,18/01/2022,"£15,516.00",96,Computers,Laptop,"£9,755.00",3,Online,,,,,,,
6230,20/01/2022,"£1,020.00",24,Electronics,Headphones,"£9,757.00",4,Online,,,,,,,
6231,21/01/2022,"£14,360.00",96,Computers,Laptop,"£9,758.00",1,In-Store,,,,,,,
6233,23/01/2022,"£8,665.00",26,Mobile Phones,Smartphone,"£9,760.00",1,In-Store,,,,,,,
6235,25/01/2022,"£15,898.00",51,Mobile Phones,Smartphone,"£9,762.00",5,In-Store,,,,,,,
6237,27/01/2022,"£16,493.00",41,Electronics,Headphones,"£9,764.00",4,Online,,,,,,,
6239,29/01/2022,"£18,104.00",73,Computers,Laptop,"£9,766.00",3,In-Store,,,,,,,
6240,30/01/2022,"£2,497.00",20,Electronics,Tablet,"£9,767.00",2,In-Store,,,,,,,
6241,31/01/2022,"£2,033.00",38,Mobile Phones,Smartphone,"£9,768.00",1,In-Store,,,,,,,
6254,13/02/2022,"£17,292.00",12,Mobile Phones,Smartphone,"£9,781.00",3,Online,,,,,,,
6258,17/02/2022,"£1,649.00",15,Electronics,Tablet,"£9,785.00",4,In-Store,,,,,,,
6259,18/02/2022,£927.00,25,Mobile Phones,Smartphone,"£9,786.00",3,Online,,,,,,,
6261,20/02/2022,"£18,016.00",98,Computers,Laptop,"£9,788.00",5,Online,,,,,,,
6262,21/02/2022,"£1,303.00",5,Electronics,Tablet,"£9,789.00",3,Online,,,,,,,
6263,22/02/2022,"£12,041.00",35,Electronics,Tablet,"£9,790.00",5,Online,,,,,,,
6264,23/02/2022,"£16,617.00",97,Electronics,Tablet,"£9,791.00",2,In-Store,,,,,,,
6270,03/01/2022,"£10,993.00",30,Electronics,Tablet,"£9,797.00",1,In-Store,,,,,,,
6271,03/02/2022,"£14,692.00",58,Electronics,Headphones,"£9,798.00",3,Online,,,,,,,
6272,03/03/2022,"£10,591.00",60,Electronics,Headphones,"£9,799.00",4,In-Store,,,,,,,
6275,03/06/2022,"£10,714.00",66,Electronics,Headphones,"£9,802.00",1,Online,,,,,,,
6277,03/08/2022,"£10,783.00",58,Electronics,Headphones,"£9,804.00",4,Online,,,,,,,
6283,14/03/2022,"£13,093.00",31,Electronics,Tablet,"£9,810.00",3,Online,,,,,,,
6284,15/03/2022,"£8,154.00",15,Electronics,Headphones,"£9,811.00",3,Online,,,,,,,
6287,18/03/2022,"£5,087.00",7,Electronics,Headphones,"£9,814.00",2,Online,,,,,,,
6291,22/03/2022,"£19,815.00",61,Electronics,Tablet,"£9,818.00",1,Online,,,,,,,
6292,23/03/2022,"£16,535.00",86,Electronics,Tablet,"£9,819.00",3,Online,,,,,,,
6293,24/03/2022,"£11,902.00",67,Mobile Phones,Smartphone,"£9,820.00",3,In-Store,,,,,,,
6294,25/03/2022,"£14,164.00",34,Electronics,Headphones,"£9,821.00",3,Online,,,,,,,
6296,27/03/2022,"£15,030.00",15,Electronics,Headphones,"£9,823.00",1,Online,,,,,,,
6301,04/01/2022,"£10,665.00",17,Mobile Phones,Smartphone,"£9,828.00",1,Online,,,,,,,
6304,04/04/2022,"£7,318.00",18,Electronics,Tablet,"£9,831.00",3,Online,,,,,,,
6308,04/08/2022,"£18,623.00",89,Electronics,Tablet,"£9,835.00",2,Online,,,,,,,
6310,04/10/2022,"£19,728.00",62,Electronics,Headphones,"£9,837.00",2,Online,,,,,,,
6311,04/11/2022,"£18,233.00",38,Mobile Phones,Smartphone,"£9,838.00",1,In-Store,,,,,,,
6319,19/04/2022,"£11,022.00",86,Computers,Laptop,"£9,846.00",3,In-Store,,,,,,,
6320,20/04/2022,"£18,216.00",51,Electronics,Tablet,"£9,847.00",2,Online,,,,,,,
6324,24/04/2022,"£14,655.00",48,Computers,Laptop,"£9,851.00",5,Online,,,,,,,
6326,26/04/2022,"£11,118.00",29,Electronics,Headphones,"£9,853.00",2,In-Store,,,,,,,
6327,27/04/2022,"£11,034.00",51,Computers,Laptop,"£9,854.00",2,Online,,,,,,,
6328,28/04/2022,"£12,693.00",98,Computers,Laptop,"£9,855.00",3,In-Store,,,,,,,
6329,29/04/2022,"£8,818.00",12,Electronics,Headphones,"£9,856.00",4,In-Store,,,,,,,
6330,30/04/2022,"£5,328.00",14,Computers,Laptop,"£9,857.00",4,In-Store,,,,,,,
6331,05/01/2022,"£16,798.00",76,Electronics,Tablet,"£9,858.00",3,Online,,,,,,,
6334,05/04/2022,"£6,849.00",7,Mobile Phones,Smartphone,"£9,861.00",4,Online,,,,,,,
6336,05/06/2022,"£5,290.00",17,Computers,Laptop,"£9,863.00",5,Online,,,,,,,
6338,05/08/2022,"£16,137.00",61,Mobile Phones,Smartphone,"£9,865.00",4,Online,,,,,,,
6340,05/10/2022,"£13,576.00",92,Mobile Phones,Smartphone,"£9,867.00",3,Online,,,,,,,
6343,13/05/2022,"£5,495.00",32,Electronics,Tablet,"£9,870.00",1,In-Store,,,,,,,
6344,14/05/2022,"£8,161.00",7,Computers,Laptop,"£9,871.00",2,Online,,,,,,,
6346,16/05/2022,"£12,822.00",12,Electronics,Headphones,"£9,873.00",1,Online,,,,,,,
6350,20/05/2022,"£16,271.00",87,Mobile Phones,Smartphone,"£9,877.00",1,In-Store,,,,,,,
6352,22/05/2022,"£3,881.00",5,Electronics,Headphones,"£9,879.00",4,In-Store,,,,,,,
6354,24/05/2022,"£15,920.00",20,Electronics,Headphones,"£9,881.00",3,In-Store,,,,,,,
6356,26/05/2022,"£14,403.00",78,Computers,Laptop,"£9,883.00",3,Online,,,,,,,
6358,28/05/2022,"£7,731.00",3,Computers,Laptop,"£9,885.00",2,Online,,,,,,,
6359,29/05/2022,"£15,862.00",49,Electronics,Headphones,"£9,886.00",5,In-Store,,,,,,,
6361,31/05/2022,"£10,738.00",16,Electronics,Headphones,"£9,888.00",5,In-Store,,,,,,,
6364,06/03/2022,"£13,510.00",75,Electronics,Headphones,"£9,891.00",1,Online,,,,,,,
6365,06/04/2022,"£4,385.00",34,Computers,Laptop,"£9,892.00",5,In-Store,,,,,,,
6368,06/07/2022,"£2,560.00",1,Electronics,Headphones,"£9,895.00",4,Online,,,,,,,
6369,06/08/2022,"£16,134.00",44,Electronics,Headphones,"£9,896.00",4,In-Store,,,,,,,
6370,06/09/2022,"£14,690.00",50,Mobile Phones,Smartphone,"£9,897.00",3,In-Store,,,,,,,
6377,16/06/2022,"£14,518.00",84,Electronics,Headphones,"£9,904.00",4,Online,,,,,,,
6379,18/06/2022,"£3,587.00",9,Electronics,Headphones,"£9,906.00",2,In-Store,,,,,,,
6381,20/06/2022,"£2,629.00",12,Electronics,Tablet,"£9,908.00",5,In-Store,,,,,,,
6382,21/06/2022,"£14,775.00",73,Computers,Laptop,"£9,909.00",3,In-Store,,,,,,,
6385,24/06/2022,"£2,904.00",19,Mobile Phones,Smartphone,"£9,912.00",3,Online,,,,,,,
6386,25/06/2022,"£16,050.00",75,Electronics,Headphones,"£9,913.00",1,In-Store,,,,,,,
6388,27/06/2022,"£1,018.00",15,Electronics,Headphones,"£9,915.00",3,Online,,,,,,,
6389,28/06/2022,"£2,572.00",7,Electronics,Headphones,"£9,916.00",5,In-Store,,,,,,,
6390,29/06/2022,"£15,416.00",92,Electronics,Tablet,"£9,917.00",4,In-Store,,,,,,,
6391,30/06/2022,"£13,531.00",86,Computers,Laptop,"£9,918.00",3,Online,,,,,,,
6393,07/02/2022,"£11,305.00",98,Computers,Laptop,"£9,920.00",3,Online,,,,,,,
6394,07/03/2022,"£13,298.00",67,Electronics,Headphones,"£9,921.00",3,Online,,,,,,,
6396,07/05/2022,"£19,247.00",40,Computers,Laptop,"£9,923.00",2,Online,,,,,,,
6397,07/06/2022,"£14,677.00",76,Electronics,Tablet,"£9,924.00",5,Online,,,,,,,
6399,07/08/2022,"£12,781.00",11,Electronics,Headphones,"£9,926.00",3,Online,,,,,,,
6402,07/11/2022,"£9,367.00",34,Mobile Phones,Smartphone,"£9,929.00",3,In-Store,,,,,,,
6405,14/07/2022,"£11,087.00",19,Electronics,Tablet,"£9,932.00",5,Online,,,,,,,
6407,16/07/2022,"£1,091.00",17,Computers,Laptop,"£9,934.00",3,Online,,,,,,,
6408,17/07/2022,"£7,232.00",29,Electronics,Tablet,"£9,935.00",2,Online,,,,,,,
6413,22/07/2022,"£9,398.00",26,Computers,Laptop,"£9,940.00",4,In-Store,,,,,,,
6416,25/07/2022,"£15,389.00",15,Electronics,Tablet,"£9,943.00",2,In-Store,,,,,,,
6419,28/07/2022,"£16,856.00",97,Electronics,Headphones,"£9,946.00",5,In-Store,,,,,,,
6425,08/03/2022,"£7,100.00",24,Electronics,Headphones,"£9,952.00",3,In-Store,,,,,,,
6426,08/04/2022,"£14,908.00",67,Electronics,Tablet,"£9,953.00",1,Online,,,,,,,
6427,08/05/2022,"£2,821.00",13,Computers,Laptop,"£9,954.00",5,In-Store,,,,,,,
6433,08/11/2022,"£2,448.00",17,Electronics,Tablet,"£9,960.00",3,Online,,,,,,,
6435,13/08/2022,"£17,644.00",96,Electronics,Tablet,"£9,962.00",2,Online,,,,,,,
6437,15/08/2022,"£12,491.00",41,Mobile Phones,Smartphone,"£9,964.00",5,In-Store,,,,,,,
6438,16/08/2022,"£18,180.00",14,Electronics,Headphones,"£9,965.00",4,In-Store,,,,,,,
6444,22/08/2022,"£14,439.00",11,Electronics,Headphones,"£9,971.00",4,In-Store,,,,,,,
6446,24/08/2022,"£13,717.00",30,Computers,Laptop,"£9,973.00",2,Online,,,,,,,
6449,27/08/2022,"£6,869.00",24,Computers,Laptop,"£9,976.00",2,Online,,,,,,,
6450,28/08/2022,"£4,019.00",8,Electronics,Headphones,"£9,977.00",3,Online,,,,,,,
6453,31/08/2022,"£3,517.00",23,Mobile Phones,Smartphone,"£9,980.00",4,In-Store,,,,,,,
6455,09/02/2022,"£6,930.00",15,Mobile Phones,Smartphone,"£9,982.00",2,Online,,,,,,,
6456,09/03/2022,"£4,391.00",28,Computers,Laptop,"£9,983.00",3,Online,,,,,,,
6457,09/04/2022,"£11,762.00",40,Mobile Phones,Smartphone,"£9,984.00",3,In-Store,,,,,,,
6459,09/06/2022,"£19,117.00",39,Computers,Laptop,"£9,986.00",4,Online,,,,,,,
6464,09/11/2022,"£6,364.00",16,Electronics,Tablet,"£9,991.00",3,Online,,,,,,,
6465,09/12/2022,"£9,627.00",24,Electronics,Headphones,"£9,992.00",1,In-Store,,,,,,,
6470,17/09/2022,"£15,516.00",41,Computers,Laptop,"£9,997.00",3,Online,,,,,,,
6471,18/09/2022,"£5,311.00",29,Electronics,Tablet,"£9,998.00",3,In-Store,,,,,,,
6473,20/09/2022,"£12,478.00",66,Mobile Phones,Smartphone,"£10,000.00",4,Online,,,,,,,
6474,21/09/2022,"£8,758.00",7,Computers,Laptop,"£10,001.00",2,In-Store,,,,,,,
6475,22/09/2022,"£11,422.00",43,Electronics,Headphones,"£10,002.00",3,Online,,,,,,,
6478,25/09/2022,"£16,548.00",80,Electronics,Headphones,"£10,005.00",4,In-Store,,,,,,,
6479,26/09/2022,"£11,496.00",97,Electronics,Tablet,"£10,006.00",2,Online,,,,,,,
6480,27/09/2022,"£10,364.00",79,Computers,Laptop,"£10,007.00",2,Online,,,,,,,
6484,10/01/2022,"£13,118.00",28,Computers,Laptop,"£10,011.00",3,In-Store,,,,,,,
6485,10/02/2022,"£17,757.00",62,Electronics,Tablet,"£10,012.00",5,In-Store,,,,,,,
6486,10/03/2022,"£10,113.00",33,Electronics,Tablet,"£10,013.00",4,Online,,,,,,,
6487,10/04/2022,"£11,920.00",95,Mobile Phones,Smartphone,"£10,014.00",3,Online,,,,,,,
6488,10/05/2022,"£4,271.00",33,Electronics,Headphones,"£10,015.00",1,In-Store,,,,,,,
6494,10/11/2022,"£11,846.00",13,Mobile Phones,Smartphone,"£10,021.00",5,In-Store,,,,,,,
6496,13/10/2022,"£13,401.00",62,Electronics,Tablet,"£10,023.00",4,Online,,,,,,,
6498,15/10/2022,"£12,355.00",24,Electronics,Headphones,"£10,025.00",4,In-Store,,,,,,,
6510,27/10/2022,"£2,892.00",26,Mobile Phones,Smartphone,"£10,037.00",5,Online,,,,,,,
6511,28/10/2022,"£17,676.00",22,Electronics,Tablet,"£10,038.00",3,In-Store,,,,,,,
6512,29/10/2022,"£11,651.00",94,Computers,Laptop,"£10,039.00",3,Online,,,,,,,
6514,31/10/2022,"£13,608.00",59,Electronics,Headphones,"£10,041.00",4,In-Store,,,,,,,
6518,11/04/2022,£618.00,2,Electronics,Tablet,"£10,045.00",5,Online,,,,,,,
6522,11/08/2022,"£6,754.00",1,Electronics,Headphones,"£10,049.00",4,In-Store,,,,,,,
6523,11/09/2022,"£15,221.00",42,Mobile Phones,Smartphone,"£10,050.00",5,In-Store,,,,,,,
6527,13/11/2022,"£14,416.00",90,Electronics,Tablet,"£10,054.00",4,In-Store,,,,,,,
6529,15/11/2022,"£5,981.00",25,Electronics,Headphones,"£10,056.00",1,Online,,,,,,,
6530,16/11/2022,£821.00,12,Computers,Laptop,"£10,057.00",1,Online,,,,,,,
6533,19/11/2022,"£11,422.00",44,Mobile Phones,Smartphone,"£10,060.00",5,In-Store,,,,,,,
6544,30/11/2022,"£16,370.00",14,Mobile Phones,Smartphone,"£10,071.00",5,Online,,,,,,,
6550,12/06/2022,"£14,424.00",33,Electronics,Headphones,"£10,077.00",5,Online,,,,,,,
6556,12/12/2022,"£17,347.00",62,Mobile Phones,Smartphone,"£10,083.00",5,Online,,,,,,,
6557,13/12/2022,"£14,309.00",60,Electronics,Headphones,"£10,084.00",3,Online,,,,,,,
6559,15/12/2022,"£13,090.00",87,Electronics,Headphones,"£10,086.00",1,Online,,,,,,,
6565,21/12/2022,"£19,106.00",34,Electronics,Tablet,"£10,092.00",5,Online,,,,,,,
6568,24/12/2022,"£13,757.00",51,Electronics,Headphones,"£10,095.00",1,Online,,,,,,,
6569,25/12/2022,"£10,113.00",15,Mobile Phones,Smartphone,"£10,096.00",3,In-Store,,,,,,,
6574,30/12/2022,"£14,374.00",70,Mobile Phones,Smartphone,"£10,101.00",5,Online,,,,,,,
6575,31/12/2022,"£10,726.00",38,Electronics,Tablet,"£10,102.00",2,Online,,,,,,,
6577,01/02/2023,"£10,999.00",27,Electronics,Headphones,"£10,104.00",4,In-Store,,,,,,,
6579,01/04/2023,"£19,401.00",88,Electronics,Headphones,"£10,106.00",2,Online,,,,,,,
6585,01/10/2023,"£8,994.00",19,Computers,Laptop,"£10,112.00",5,Online,,,,,,,
6586,01/11/2023,"£15,486.00",94,Electronics,Headphones,"£10,113.00",3,In-Store,,,,,,,
6590,15/01/2023,"£3,393.00",13,Computers,Laptop,"£10,117.00",1,In-Store,,,,,,,
6591,16/01/2023,"£3,459.00",17,Mobile Phones,Smartphone,"£10,118.00",3,In-Store,,,,,,,
6592,17/01/2023,"£7,838.00",7,Mobile Phones,Smartphone,"£10,119.00",3,In-Store,,,,,,,
6596,21/01/2023,"£1,197.00",39,Electronics,Headphones,"£10,123.00",1,Online,,,,,,,
6599,24/01/2023,"£15,334.00",23,Electronics,Headphones,"£10,126.00",3,In-Store,,,,,,,
6601,26/01/2023,"£2,064.00",31,Electronics,Tablet,"£10,128.00",5,Online,,,,,,,
